chi_kappa,L,P_counter,Cobb_baseline,Cobb_angle,D_geo,S_proprio,R_deficit
0.09526315789473684,0.2657894736842105,0.6868491330702918,0.4811736848510427,8.664257720275268,0.2522898804366951,0.15605591278014938,4.401301564509899
0.1,0.2657894736842105,0.7568527732315112,0.4811736848510427,9.743483392961378,0.2648346811213927,0.15605591278014938,4.849882069497494
0.01,0.28157894736842104,0.00756852773231511,0.5129097264846372,0.5129097264846372,0.026483468112139263,0.16248897943784388,0.04657871419033844
0.01473684210526316,0.28157894736842104,0.016436913413116476,0.5129097264846372,0.5129097264846372,0.03902826879683682,0.16248897943784388,0.1011570967457766
0.019473684210526317,0.28157894736842104,0.028701702120607724,0.5129097264846372,0.5129097264846372,0.05157306948153435,0.16248897943784388,0.1766378385777655
0.024210526315789474,0.28157894736842104,0.044362893854788844,0.5129097264846372,0.5129097264846372,0.0641178701662319,0.16248897943784388,0.2730209396863051
0.02894736842105263,0.28157894736842104,0.06342048861565985,0.5129097264846372,0.5129097264846372,0.07666267085092944,0.16248897943784388,0.3903064000713955
0.03368421052631579,0.28157894736842104,0.08587448640322075,0.5129097264846372,0.5129097264846372,0.08920747153562698,0.16248897943784388,0.5284942197330367
0.03842105263157895,0.28157894736842104,0.11172488721747158,0.5129097264846372,0.5129097264846372,0.10175227222032455,0.16248897943784388,0.687584398671229
0.04315789473684211,0.28157894736842104,0.14097169105841223,0.5129097264846372,0.5129097264846372,0.11429707290502208,0.16248897943784388,0.8675769368859717
0.04789473684210527,0.28157894736842104,0.17361489792604282,0.5129097264846372,0.6885090756963602,0.12684187358971966,0.16248897943784388,1.0684718343772655
0.052631578947368425,0.28157894736842104,0.2096545078203632,0.5129097264846372,1.257318927215549,0.1393866742744172,0.16248897943784388,1.2902690911451096
0.05736842105263158,0.28157894736842104,0.24909052074137347,0.5129097264846372,1.8797338956318335,0.15193147495911472,0.16248897943784388,1.5329687071895042
0.06210526315789474,0.28157894736842104,0.29192293668907376,0.5129097264846372,2.555753980945217,0.1644762756438123,0.16248897943784388,1.7965706825104506
0.0668421052631579,0.28157894736842104,0.3381517556634639,0.5129097264846372,3.2853791831556967,0.17702107632850986,0.16248897943784388,2.0810750171079477
0.07157894736842106,0.28157894736842104,0.3877769776645439,0.5129097264846372,4.068609502263272,0.18956587701320737,0.16248897943784388,2.3864817109819954
0.07631578947368421,0.28157894736842104,0.4407986026923137,0.5129097264846372,4.905444938267943,0.20211067769790492,0.16248897943784388,2.7127907641325932
0.08105263157894736,0.28157894736842104,0.4972166307467733,0.5129097264846372,5.795885491169709,0.21465547838260243,0.16248897943784388,3.0600021765597414
0.08578947368421053,0.28157894736842104,0.5570310618279231,0.5129097264846372,6.739931160968573,0.2272002790673,0.16248897943784388,3.4281159482634416
0.09052631578947369,0.28157894736842104,0.6202418959357626,0.5129097264846372,7.737581947664534,0.23974507975199758,0.16248897943784388,3.8171320792436925
0.09526315789473684,0.28157894736842104,0.6868491330702918,0.5129097264846372,8.78883785125759,0.2522898804366951,0.16248897943784388,4.227050569500493
0.1,0.28157894736842104,0.7568527732315112,0.5129097264846372,9.893698871747745,0.26483468112139263,0.16248897943784388,4.657871419033846
0.01,0.2973684210526316,0.0075685277323151124,0.545191214207908,0.545191214207908,0.026483468112139266,0.16881466723696084,0.044833353974458645
0.01473684210526316,0.2973684210526316,0.01643691341311648,0.545191214207908,0.545191214207908,0.039028268796836824,0.16881466723696084,0.0973666191578271
0.019473684210526317,0.2973684210526316,0.028701702120607724,0.545191214207908,0.545191214207908,0.05157306948153436,0.16881466723696084,0.1700190071773792
0.024210526315789474,0.2973684210526316,0.044362893854788865,0.545191214207908,0.545191214207908,0.06411787016623191,0.16881466723696084,0.262790518033115
0.02894736842105263,0.2973684210526316,0.0634204886156599,0.545191214207908,0.545191214207908,0.07666267085092947,0.16881466723696084,0.37568115172503447
0.03368421052631579,0.2973684210526316,0.08587448640322079,0.545191214207908,0.545191214207908,0.089207471535627,0.16881466723696084,0.5086909082531376
0.03842105263157895,0.2973684210526316,0.11172488721747159,0.545191214207908,0.545191214207908,0.10175227222032455,0.16881466723696084,0.6618197876174243
0.04315789473684211,0.2973684210526316,0.14097169105841226,0.545191214207908,0.545191214207908,0.1142970729050221,0.16881466723696084,0.8350677898178948
0.04789473684210527,0.2973684210526316,0.17361489792604282,0.545191214207908,0.6227035429851578,0.12684187358971966,0.16881466723696084,1.0284349148545489
0.052631578947368425,0.2973684210526316,0.20965450782036324,0.545191214207908,1.2046576764575718,0.1393866742744172,0.16881466723696084,1.2419211627273865
0.05736842105263158,0.2973684210526316,0.24909052074137356,0.545191214207908,1.8414556549692707,0.15193147495911474,0.16881466723696084,1.4755265334364078
0.06210526315789474,0.2973684210526316,0.29192293668907376,0.545191214207908,2.5330974785202547,0.1644762756438123,0.16881466723696084,1.7292510269816128
0.0668421052631579,0.2973684210526316,0.3381517556634638,0.545191214207908,3.2795831471105226,0.1770210763285098,0.16881466723696084,2.003094643363001
0.07157894736842106,0.2973684210526316,0.3877769776645439,0.545191214207908,4.080912660740078,0.1895658770132074,0.16881466723696084,2.297057382580574
0.07631578947368421,0.2973684210526316,0.4407986026923137,0.545191214207908,4.937086019408918,0.20211067769790492,0.16881466723696084,2.61113924463433
0.08105263157894736,0.2973684210526316,0.4972166307467733,0.545191214207908,5.8481032231170405,0.21465547838260243,0.16881466723696084,2.9453402295242688
0.08578947368421053,0.2973684210526316,0.5570310618279231,0.545191214207908,6.813964271864451,0.2272002790673,0.16881466723696084,3.2996603372503928
0.09052631578947369,0.2973684210526316,0.6202418959357627,0.545191214207908,7.834669165651149,0.2397450797519976,0.16881466723696084,3.674099567812701
0.09526315789473684,0.2973684210526316,0.6868491330702919,0.545191214207908,8.910217904477125,0.2522898804366951,0.16881466723696084,4.06865792121119
0.1,0.2973684210526316,0.7568527732315113,0.545191214207908,10.040610488342391,0.26483468112139263,0.16881466723696084,4.483335397445865
0.01,0.31315789473684214,0.0075685277323151124,0.5780487337828928,0.5780487337828928,0.026483468112139266,0.17504033650545905,0.04323876360966131
0.01473684210526316,0.31315789473684214,0.01643691341311648,0.5780487337828928,0.5780487337828928,0.03902826879683682,0.17504033650545905,0.09390357526308717
0.019473684210526317,0.31315789473684214,0.028701702120607728,0.5780487337828928,0.5780487337828928,0.05157306948153436,0.17504033650545905,0.1639719318050591
0.024210526315789474,0.31315789473684214,0.04436289385478885,0.5780487337828928,0.5780487337828928,0.0641178701662319,0.17504033650545905,0.253443833235577
0.02894736842105263,0.31315789473684214,0.06342048861565987,0.5780487337828928,0.5780487337828928,0.07666267085092945,0.17504033650545905,0.3623192795546411
0.03368421052631579,0.31315789473684214,0.08587448640322078,0.5780487337828928,0.5780487337828928,0.089207471535627,0.17504033650545905,0.49059827076225127
0.03842105263157895,0.31315789473684214,0.11172488721747159,0.5780487337828928,0.5780487337828928,0.10175227222032455,0.17504033650545905,0.6382808068584076
0.04315789473684211,0.31315789473684214,0.14097169105841226,0.5780487337828928,0.5780487337828928,0.11429707290502211,0.17504033650545905,0.80536688784311
0.04789473684210527,0.31315789473684214,0.17361489792604282,0.5780487337828928,0.5780487337828928,0.12684187358971966,0.17504033650545905,0.9918565137163583
0.052631578947368425,0.31315789473684214,0.20965450782036327,0.5780487337828928,1.1495935073757066,0.1393866742744172,0.17504033650545905,1.1977496844781528
0.05736842105263158,0.31315789473684214,0.2490905207413736,0.5780487337828928,1.800755913411326,0.15193147495911477,0.17504033650545905,1.4230464001284935
0.06210526315789474,0.31315789473684214,0.29192293668907376,0.5780487337828928,2.507999292215562,0.1644762756438123,0.17504033650545905,1.6677466606673796
0.0668421052631579,0.31315789473684214,0.3381517556634639,0.5780487337828928,3.2713236437884166,0.17702107632850983,0.17504033650545905,1.9318504660948124
0.07157894736842106,0.31315789473684214,0.38777697766454383,0.5780487337828928,4.090728968129889,0.18956587701320735,0.17504033650545905,2.215357816410791
0.07631578947368421,0.31315789473684214,0.44079860269231363,0.5780487337828928,4.9662152652399785,0.20211067769790492,0.17504033650545905,2.5182687116153155
0.08105263157894736,0.31315789473684214,0.4972166307467734,0.5780487337828928,5.897782535118687,0.21465547838260246,0.17504033650545905,2.8405831517083864
0.08578947368421053,0.31315789473684214,0.557031061827923,0.5780487337828928,6.885430777766011,0.22720027906729998,0.17504033650545905,3.1823011366900027
0.09052631578947369,0.31315789473684214,0.6202418959357626,0.5780487337828928,7.929159993181958,0.23974507975199755,0.17504033650545905,3.5434226665601667
0.09526315789473684,0.31315789473684214,0.6868491330702922,0.5780487337828928,9.028970181366523,0.25228988043669515,0.17504033650545905,3.9239477413188766
0.1,0.31315789473684214,0.7568527732315113,0.5780487337828928,10.184861342319701,0.26483468112139263,0.17504033650545905,4.323876360966131
0.01,0.32894736842105265,0.007568527732315113,0.6115128709716303,0.6115128709716303,0.026483468112139266,0.1811724993708587,0.041775257053899756
0.01473684210526316,0.32894736842105265,0.01643691341311648,0.6115128709716303,0.6115128709716303,0.03902826879683681,0.1811724993708587,0.09072521199517287
0.019473684210526317,0.32894736842105265,0.028701702120607728,0.6115128709716303,0.6115128709716303,0.05157306948153436,0.1811724993708587,0.15842195819055058
0.024210526315789474,0.32894736842105265,0.04436289385478885,0.6115128709716303,0.6115128709716303,0.06411787016623191,0.1811724993708587,0.24486549564003285
0.02894736842105263,0.32894736842105265,0.06342048861565987,0.6115128709716303,0.6115128709716303,0.07666267085092945,0.1811724993708587,0.35005582434361976
0.03368421052631579,0.32894736842105265,0.08587448640322079,0.6115128709716303,0.6115128709716303,0.08920747153562701,0.1811724993708587,0.47399294430131134
0.03842105263157895,0.32894736842105265,0.1117248872174716,0.6115128709716303,0.6115128709716303,0.10175227222032455,0.1811724993708587,0.6166768555131076
0.04315789473684211,0.32894736842105265,0.14097169105841226,0.6115128709716303,0.6115128709716303,0.1142970729050221,0.1811724993708587,0.7781075579790082
0.04789473684210527,0.32894736842105265,0.17361489792604284,0.6115128709716303,0.6115128709716303,0.12684187358971966,0.1811724993708587,0.9582850516990137
0.052631578947368425,0.32894736842105265,0.20965450782036327,0.6115128709716303,1.0921905350342673,0.1393866742744172,0.1811724993708587,1.1572093366731235
0.05736842105263158,0.32894736842105265,0.2490905207413736,0.6115128709716303,1.7577338587932676,0.15193147495911474,0.1811724993708587,1.3748804129013381
0.06210526315789474,0.32894736842105265,0.29192293668907376,0.6115128709716303,2.480596703258784,0.16447627564381226,0.1811724993708587,1.6112982803836569
0.0668421052631579,0.32894736842105265,0.3381517556634639,0.6115128709716303,3.2607790684308178,0.17702107632850983,0.1811724993708587,1.8664629391200807
0.07157894736842106,0.32894736842105265,0.38777697766454383,0.6115128709716303,4.098280954309367,0.18956587701320737,0.1811724993708587,2.1403743891106086
0.07631578947368421,0.32894736842105265,0.4407986026923137,0.6115128709716303,4.993102360894436,0.20211067769790492,0.1811724993708587,2.4330326303552416
