chi_kappa,L,P_demand,S_supply,Deficit,Deficit_Ratio,Is_Vulnerable
0.09,0.35000000000000003,0.46936697764935414,0.1448663511263439,0.32450062652301026,2.2399999999999993,1
0.09,0.36,0.4965711045171943,0.14692129562570974,0.34964980889148456,2.3798443064525996,1
0.09,0.37,0.5245415448179314,0.14894789198915584,0.37559365282877555,2.5216446356697726,1
0.09,0.38,0.5532782985515653,0.15094728201491164,0.40233101653665365,2.665374368893297,1
0.09,0.39,0.5827813657180961,0.15292053285077611,0.42986083286732,2.811007945458767,1
0.09,0.4,0.6130507463175241,0.15486864365339206,0.45818210266413206,2.9585207944971668,1
0.09,0.41000000000000003,0.6440864403498483,0.1567925515026698,0.4872938888471785,3.1078892726538805,1
0.09,0.42000000000000004,0.6758884478150703,0.158693136670725,0.5171953111443452,3.259090607160172,1
0.09,0.43000000000000005,0.7084567687131886,0.16057122732939869,0.54788554138379,3.412102843679757,1
0.09,0.44000000000000006,0.741791403044204,0.16242760376778778,0.5793637992764162,3.566904798427582,1
0.09,0.45000000000000007,0.7758923508081161,0.16426300218071477,0.6116293486274014,3.723476014121027,1
0.09,0.4600000000000001,0.8107596120049256,0.16607811808031042,0.6446814939246153,3.8817967193779648,1
0.09,0.47000000000000003,0.8463931866346318,0.16787360937554646,0.6785195772590853,4.041847791222405,1
0.09,0.48000000000000004,0.8827930746972342,0.16965009915838422,0.71314297553885,4.203610720398485,1
0.09,0.49000000000000005,0.9199592761927345,0.17140817822999468,0.7485510979627399,4.367067579227974,1
0.09,0.5,0.9578917911211311,0.173148407396088,0.784743383725043,4.532200991776335,1
0.09,0.51,0.9965906194824246,0.174871319556632,0.8217192999257925,4.6989941061185805,1
0.09,0.52,1.0360557612766155,0.1765774216120332,0.8594783396645823,4.867430568518459,1
0.09,0.53,1.0762872165037027,0.17826719620510603,0.8980200202985967,5.037494499354644,1
0.09,0.54,1.1172849851636872,0.17994110331579552,0.9373438818478917,5.209170470644826,1
0.09,0.55,1.1590490672565683,0.18159958172358723,0.977449485532981,5.382443485033777,1
0.1,0.25,0.2956456145435591,0.12243441302142478,0.17321120152213432,1.4147264420814767,1
0.1,0.26,0.3197702966903134,0.1248590922263047,0.19491120446400872,1.5610493476176803,1
0.1,0.27,0.3448410448036073,0.1272375743687882,0.2176034704348191,1.710213916874212,1
0.1,0.28,0.3708578588834406,0.1295724035083433,0.2412854553750973,1.8621670111997322,1
0.1,0.29000000000000004,0.3978207389298133,0.13186589843702945,0.26595484049278384,2.0168583663029946,1
0.1,0.3,0.4257296849427248,0.1341201796534772,0.29160950528924756,2.1742403420773178,1
0.1,0.31,0.4545846969221764,0.1363371923209402,0.3182475046012362,2.334267701890735,1
0.1,0.32,0.4843857748681671,0.13851872591687042,0.34586704895129666,2.496897417024054,1
0.1,0.33,0.5151329187806971,0.14066643113873722,0.3744664876419599,2.662088492688274,1
0.1,0.34,0.5468261286597668,0.1427818345203098,0.40404429413945697,2.8298018126527453,1
0.1,0.35000000000000003,0.5794654045053756,0.1448663511263439,0.4345990533790317,3.0,1
0.1,0.36,0.6130507463175239,0.14692129562570974,0.4661294506918141,3.17264729191679,1
0.1,0.37,0.6475821540962117,0.14894789198915584,0.49863426210705586,3.3477094267528065,1
0.1,0.38,0.6830596278414387,0.15094728201491164,0.5321123458265271,3.5251535418435775,1
0.1,0.39,0.7194831675532051,0.15292053285077611,0.566562634702429,3.704948080813292,1
0.1,0.4,0.7568527732315117,0.15486864365339206,0.6019841295781196,3.887062709255764,1
0.1,0.41000000000000003,0.7951684448763564,0.1567925515026698,0.6383758933736866,4.0714682378443,1
0.1,0.42000000000000004,0.8344301824877411,0.158693136670725,0.6757370458170162,4.258136552049596,1
0.1,0.43000000000000005,0.8746379860656648,0.16057122732939869,0.7140667587362661,4.447040547752785,1
0.1,0.44000000000000006,0.9157918556101287,0.16242760376778778,0.7533642518423409,4.638154072132819,1
0.1,0.45000000000000007,0.9578917911211312,0.16426300218071477,0.7936287889404164,4.831451869285219,1
0.1,0.4600000000000001,1.0009377925986735,0.16607811808031042,0.8348596745183632,5.026909530096252,1
0.1,0.47000000000000003,1.0449298600427557,0.16787360937554646,0.8770562506672093,5.224503445953589,1
0.1,0.48000000000000004,1.089867993453376,0.16965009915838422,0.9202178942949917,5.424210765924058,1
0.1,0.49000000000000005,1.135752192830537,0.17140817822999468,0.9643440146005423,5.626009357071575,1
0.1,0.5,1.1825824581742364,0.173148407396088,1.0094340507781483,5.829877767625108,1
0.1,0.51,1.2303587894844752,0.174871319556632,1.0554874699278431,6.03579519273899,1
0.1,0.52,1.2790811867612537,0.1765774216120332,1.1025037651492204,6.243741442615381,1
0.1,0.53,1.3287496500045715,0.17826719620510603,1.1504824537994653,6.453696912783512,1
0.1,0.54,1.379364179214429,0.17994110331579552,1.1994230758986335,6.665642556351639,1
0.1,0.55,1.4309247743908253,0.18159958172358723,1.2493251926672382,6.8795598580663935,1
0.11,0.25,0.3577311935977063,0.12243441302142478,0.2352967805762815,1.921818994918585,1
0.11,0.26,0.3869220589952792,0.1248590922263047,0.2620629667689745,2.0988697106173926,1
0.11,0.27,0.41725766421236476,0.1272375743687882,0.2900200898435766,2.2793588394177964,1
0.11,0.28,0.44873800924896295,0.1295724035083433,0.3191656057406197,2.463222083551675,1
0.11,0.29000000000000004,0.48136309410507405,0.13186589843702945,0.3494971956680446,2.6503986232266232,1
0.11,0.3,0.515132918780697,0.1341201796534772,0.3810127391272198,2.8408308139135547,1
0.11,0.31,0.5500474832758334,0.1363371923209402,0.4137102909548932,3.034463919287789,1
0.11,0.32,0.5861067875904822,0.13851872591687042,0.44758806167361176,3.2312458745991055,1
0.11,0.33,0.6233108317246435,0.14066643113873722,0.4826444005859063,3.4311270761528117,1
0.11,0.34,0.6616596156783178,0.1427818345203098,0.518877781158008,3.6340601933098218,1
0.11,0.35000000000000003,0.7011531394515045,0.1448663511263439,0.5562867883251605,3.8399999999999994,1
0.11,0.36,0.7417914030442037,0.14692129562570974,0.5948701074184939,4.048903223219314,1
0.11,0.37,0.783574406456416,0.14894789198915584,0.6346265144672601,4.260728406370895,1
0.11,0.38,0.8265021496881407,0.15094728201491164,0.675554867673229,4.475435785630728,1
0.11,0.39,0.8705746327393782,0.15292053285077611,0.7176540998886021,4.692987177784084,1
0.11,0.4,0.9157918556101288,0.15486864365339206,0.7609232119567367,4.913345878199472,1
0.11,0.41000000000000003,0.9621538183003914,0.1567925515026698,0.8053612667977216,5.136476567791603,1
0.11,0.42000000000000004,1.009660520810167,0.158693136670725,0.8509673841394421,5.362345227980012,1
0.11,0.43000000000000005,1.0583119631394544,0.16057122732939869,0.8977407358100558,5.59091906278087,1
0.11,0.44000000000000006,1.1081081452882555,0.16242760376778778,0.9456805415204678,5.82216642728071,1
0.11,0.45000000000000007,1.1590490672565688,0.16426300218071477,0.994786065075854,6.056056761835116,1
0.11,0.4600000000000001,1.2111347290443952,0.16607811808031042,1.0450566109640849,6.292560531416466,1
0.11,0.47000000000000003,1.264365130651734,0.16787360937554646,1.0964915212761877,6.531649169603841,1
0.11,0.48000000000000004,1.3187402720785844,0.16965009915838422,1.1490901729202,6.773295026768107,1
0.11,0.49000000000000005,1.3742601533249494,0.17140817822999468,1.2028519750949547,7.017471322056603,1
0.11,0.5,1.430924774390825,0.173148407396088,1.257776366994737,7.264152098826376,1
0.11,0.51,1.4887341352762145,0.174871319556632,1.3138628157195824,7.513312183214175,1
0.11,0.52,1.5476882359811168,0.1765774216120332,1.3711108143690836,7.76492714556461,1
0.11,0.53,1.6077870765055318,0.17826719620510603,1.4295198803004256,8.01897326446805,1
0.11,0.54,1.669030656849459,0.17994110331579552,1.4890895535336635,8.275427493185482,1
0.11,0.55,1.7314189770128987,0.18159958172358723,1.5498193952893116,8.534267428260337,1
0.12,0.25,0.425729684942725,0.12243441302142478,0.30329527192130024,2.477206076597326,1
0.12,0.26,0.46046922723405137,0.1248590922263047,0.33561013500774667,2.68791106056946,1
0.12,0.27,0.49657110451719444,0.1272375743687882,0.36933353014840625,2.902708040298865,1
0.12,0.28,0.5340353167921543,0.1295724035083433,0.404462913283811,3.121520496127613,1
0.12,0.29000000000000004,0.572861864058931,0.13186589843702945,0.4409959656219016,3.3442760474763116,1
0.12,0.3,0.6130507463175238,0.1341201796534772,0.47893056666404654,3.570906092591338,1
0.12,0.31,0.6546019635679338,0.1363371923209402,0.5182647712469935,3.8013454907226563,1
0.12,0.32,0.6975155158101606,0.13851872591687042,0.5589967898932902,4.035532280514638,1
0.12,0.33,0.7417914030442039,0.14066643113873722,0.6011249719054667,4.273407429471115,1
0.12,0.34,0.7874296252700641,0.1427818345203098,0.6446477907497543,4.514914610219953,1
0.12,0.35000000000000003,0.8344301824877409,0.1448663511263439,0.689563831361397,4.76,1
0.12,0.36,0.8827930746972342,0.14692129562570974,0.7358717790715245,5.0086121003601765,1
0.12,0.37,0.9325183018985448,0.14894789198915584,0.783570409909389,5.260701574524042,1
0.12,0.38,0.9836058640916713,0.15094728201491164,0.8326585820767596,5.516221100254747,1
0.12,0.39,1.0360557612766153,0.15292053285077611,0.8831352284258391,5.7751252363711405,1
0.12,0.4,1.0898679934533764,0.15486864365339206,0.9349993497999843,6.0373703013282976,1
0.12,0.41000000000000003,1.1450425606219532,0.1567925515026698,0.9882500091192834,6.302914262495792,1
0.12,0.42000000000000004,1.201579462782347,0.158693136670725,1.0428863261116221,6.571716634951417,1
0.12,0.43000000000000005,1.2594786999345575,0.16057122732939869,1.0989074726051589,6.843738388764012,1
0.12,0.44000000000000006,1.3187402720785848,0.16242760376778778,1.156312668310797,7.118941863871256,1
0.12,0.45000000000000007,1.3793641792144289,0.16426300218071477,1.2151011770337141,7.397290691770715,1
0.12,0.4600000000000001,1.44135042134209,0.16607811808031042,1.2752723032617796,7.678749723338604,1
0.12,0.47000000000000003,1.5046989984615677,0.16787360937554646,1.3368253890860213,7.963284962173166,1
0.12,0.48000000000000004,1.569409910572861,0.16965009915838422,1.3997598114144767,8.250863502930642,1
0.12,0.49000000000000005,1.6354831576759727,0.17140817822999468,1.464074979445978,8.541453474183065,1
0.12,0.5,1.7029187397709,0.173148407396088,1.529770332374812,8.835023985380154,1
0.12,0.51,1.7717166568576441,0.174871319556632,1.596845337301012,9.131545077544146,1
0.12,0.52,1.8418769089362055,0.1765774216120332,1.6652994873241722,9.430987677366149,1
0.12,0.53,1.913399496006583,0.17826719620510603,1.7351322998014769,9.733323554408258,1
0.12,0.54,1.9862844180687778,0.17994110331579552,1.8063433147529822,10.038525281146358,1
0.12,0.55,2.060531675122788,0.18159958172358723,1.8789320933992009,10.346566195615605,1
0.13,0.25,0.4996410885786148,0.12243441302142478,0.37720667555719,3.080887687117695,1
0.13,0.26,0.5404118014066298,0.1248590922263047,0.4155527091803251,3.3281733974738805,1
0.13,0.27,0.5827813657180962,0.1272375743687882,0.45554379134930806,3.580261519517418,1
0.13,0.28,0.6267497815130143,0.1295724035083433,0.497177378004671,3.8370622489275448,1
0.13,0.29000000000000004,0.6723170487913843,0.13186589843702945,0.5404511503543549,4.09849063905206,1
0.13,0.3,0.7194831675532048,0.1341201796534772,0.5853629878997276,4.364466178110667,1
0.13,0.31,0.7682481377984779,0.1363371923209402,0.6319109454775377,4.63491241619534,1
0.13,0.32,0.8186119595272022,0.13851872591687042,0.6800932336103318,4.90975663477065,1
0.13,0.33,0.8705746327393781,0.14066643113873722,0.7299082016006408,5.188929552643183,1
0.13,0.34,0.9241361574350059,0.1427818345203098,0.7813543229146961,5.4723650633831395,1
0.13,0.35000000000000003,0.9792965336140848,0.1448663511263439,0.8344301824877408,5.759999999999999,1
0.13,0.36,1.0360557612766153,0.14692129562570974,0.8891344656509055,6.051773923339375,1
0.13,0.37,1.0944138404225976,0.14894789198915584,0.9454659484334418,6.347628931212243,1
0.13,0.38,1.1543707710520315,0.15094728201491164,1.0034234890371199,6.647509485715646,1
0.13,0.39,1.2159265531649166,0.15292053285077611,1.0630060203141405,6.9513622565744635,1
0.13,0.4,1.2790811867612546,0.15486864365339206,1.1242125431078624,7.25913597864224,1
0.13,0.41000000000000003,1.3438346718410419,0.1567925515026698,1.187042120338372,7.570781321956864,1
0.13,0.42000000000000004,1.4101870084042825,0.158693136670725,1.2514938717335575,7.886250772963817,1
0.13,0.43000000000000005,1.4781381964509737,0.16057122732939869,1.317566969121575,8.205498525702208,1
0.13,0.44000000000000006,1.5476882359811175,0.16242760376778778,1.3852606322133296,8.528480381904464,1
0.13,0.45000000000000007,1.618837126994712,0.16426300218071477,1.4545741248139972,8.855153659092021,1
0.13,0.4600000000000001,1.6915848694917586,0.16607811808031042,1.5255067514114482,9.185477105862669,1
0.13,0.47000000000000003,1.7659314634722563,0.16787360937554646,1.5980578540967099,9.51941082366156,1
0.13,0.48000000000000004,1.8418769089362053,0.16965009915838422,1.672226809777821,9.856916194411658,1
0.13,0.49000000000000005,1.9194212058836069,0.17140817822999468,1.748013027653612,10.197955813450957,1
0.13,0.5,1.9985643543144591,0.173148407396088,1.825415946918371,10.54249342728643,1
0.13,0.51,2.079306354228763,0.174871319556632,1.904435034672131,10.890493875728895,1
0.13,0.52,2.1616472056265192,0.1765774216120332,1.985069784014486,11.241923038019998,1
0.13,0.53,2.2455869085077262,0.17826719620510603,2.0673197123026203,11.596747782604139,1
0.13,0.54,2.331125462872385,0.17994110331579552,2.1511843595565896,11.954935920234268,1
0.13,0.55,2.4182628687204946,0.18159958172358723,2.236663286996907,12.316456160132201,1
0.14,0.25,0.5794654045053758,0.12243441302142478,0.457030991483951,3.732863826479694,1
0.14,0.26,0.6267497815130144,0.1248590922263047,0.5018906892867097,4.019656721330653,1
0.14,0.27,0.6758884478150703,0.1272375743687882,0.548650873446282,4.312019277073455,1
0.14,0.28,0.7268814034115435,0.1295724035083433,0.5973089999032002,4.6098473419514745,1
0.14,0.29000000000000004,0.779728648302434,0.13186589843702945,0.6478627498654046,4.91304239795387,1
0.14,0.3,0.8344301824877407,0.1341201796534772,0.7003100028342635,5.221511070471544,1
0.14,0.31,0.8909860059674657,0.1363371923209402,0.7546488136465255,5.53516469570584,1
0.14,0.32,0.9493961187416076,0.13851872591687042,0.8108773928247371,5.853918937367147,1
0.14,0.33,1.0096605208101666,0.14066643113873722,0.8689940896714293,6.177693445669019,1
0.14,0.34,1.071779212173143,0.1427818345203098,0.9289973776528333,6.506411552799382,1
0.14,0.35000000000000003,1.1357521928305365,0.1448663511263439,0.9908858417041926,6.840000000000002,1
0.14,0.36,1.2015794627823468,0.14692129562570974,1.054658167156637,7.178388692156909,1
0.14,0.37,1.269261022028575,0.14894789198915584,1.1203131300394191,7.521510476435501,1
0.14,0.38,1.3387968705692201,0.15094728201491164,1.1878495885543086,7.869300942013413,1
0.14,0.39,1.4101870084042825,0.15292053285077611,1.2572664755535063,8.221698238394056,1
0.14,0.4,1.4834314355337626,0.15486864365339206,1.3285627918803704,8.578642910141294,1
0.14,0.41000000000000003,1.5585301519576589,0.1567925515026698,1.401737600454989,8.940077746174829,1
0.14,0.42000000000000004,1.6354831576759725,0.158693136670725,1.4767900210052476,9.305947642017207,1
0.14,0.43000000000000005,1.714290452688704,0.16057122732939869,1.5537192253593053,9.676199473595466,1
0.14,0.44000000000000006,1.7949520369958525,0.16242760376778778,1.6325244332280646,10.050781981380327,1
0.14,0.45000000000000007,1.877467910597417,0.16426300218071477,1.7132049084167023,10.429645663799029,1
0.14,0.4600000000000001,1.9618380734934007,0.16607811808031042,1.7957599554130903,10.812742678988657,1
0.14,0.47000000000000003,2.0480625256838008,0.16787360937554646,1.8801889163082544,11.200026754069032,1
0.14,0.48000000000000004,2.136141267168617,0.16965009915838422,1.9664911680102326,11.591453101211155,1
0.14,0.49000000000000005,2.2260742979478523,0.17140817822999468,2.0546661197178575,11.986978339860284,1
0.14,0.5,2.317861618021503,0.173148407396088,2.144713210625415,12.386560424545213,1
0.14,0.51,2.4115032273895713,0.174871319556632,2.2366319078329395,12.790158577768423,1
0.14,0.52,2.5069991260520577,0.1765774216120332,2.3304217044400244,13.197733227526149,1
0.14,0.53,2.6043493140089615,0.17826719620510603,2.4260821178038556,13.609245949055692,1
0.14,0.54,2.703553791260281,0.17994110331579552,2.523612687944486,14.024659410449214,1
0.14,0.55,2.8046125578060184,0.18159958172358723,2.623012976082431,14.443937321810134,1
0.15,0.25,0.6652026327230076,0.12243441302142478,0.5427682197015828,4.43313449468332,1
0.15,0.26,0.7194831675532051,0.1248590922263047,0.5946240753269003,4.762361032139779,1
0.15,0.27,0.7758923508081164,0.1272375743687882,0.6486547764393282,5.0979813129669775,1
0.15,0.28,0.8344301824877408,0.1295724035083433,0.7048577789793975,5.439875775199393,1
0.15,0.29000000000000004,0.8950966625920794,0.13186589843702945,0.76323076415505,5.787931324181734,1
0.15,0.3,0.9578917911211309,0.1341201796534772,0.8237716114676537,6.142040769673966,1
0.15,0.31,1.0228155680748965,0.1363371923209402,0.8864783757539563,6.502102329254151,1
0.15,0.32,1.089867993453376,0.13851872591687042,0.9513492675365055,6.868019188304122,1
0.15,0.33,1.1590490672565683,0.14066643113873722,1.0183826361178312,7.239699108548616,1
0.15,0.34,1.230358789484475,0.1427818345203098,1.0875769549641652,7.6170540784686755,1
0.15,0.35000000000000003,1.3037971601370952,0.1448663511263439,1.1589308090107513,8.0,1
0.15,0.36,1.3793641792144284,0.14692129562570974,1.2324428835887187,8.388456406812775,1
0.15,0.37,1.457059846716476,0.14894789198915584,1.3081119547273201,8.782346210193813,1
0.15,0.38,1.5368841626432368,0.15094728201491164,1.3859368806283252,9.181595469148046,1
0.15,0.39,1.6188371269947113,0.15292053285077611,1.4659165941439352,9.586133181829906,1
0.15,0.4,1.7029187397709005,0.15486864365339206,1.5480500961175083,9.995891095825463,1
0.15,0.41000000000000003,1.7891290009718015,0.1567925515026698,1.6323364494691317,10.410803535149672,1
0.15,0.42000000000000004,1.8774679105974177,0.158693136670725,1.7187747739266928,10.830807242111591,1
0.15,0.43000000000000005,1.9679354686477457,0.16057122732939869,1.807364241318347,11.255841232443766,1
0.15,0.44000000000000006,2.0605316751227893,0.16242760376778778,1.8981040713550015,11.685846662298841,1
0.15,0.45000000000000007,2.1552565300225446,0.16426300218071477,1.9909935278418298,12.12076670589174,1
0.15,0.4600000000000001,2.252110033347016,0.16607811808031042,2.0860319152667053,12.560546442716568,1
0.15,0.47000000000000003,2.3510921850961997,0.16787360937554646,2.183218575720653,13.005132753395571,1
0.15,0.48000000000000004,2.452202985270095,0.16965009915838422,2.282552886111711,13.454474223329127,1
0.15,0.49000000000000005,2.555442433868708,0.17140817822999468,2.384034255638713,13.908521053411041,1
0.15,0.5,2.6608105308920305,0.173148407396088,2.4876621234959426,14.367224977156487,1
0.15,0.51,2.7683072763400682,0.174871319556632,2.5934359567834364,14.830539183662724,1
0.15,0.52,2.8779326702128203,0.1765774216120332,2.701355248600787,15.298418245884605,1
0.15,0.53,2.9896867125102853,0.17826719620510603,2.8114195163051794,15.7708180537629,1
0.15,0.54,3.1035694032324654,0.17994110331579552,2.92362829991667,16.247695751791188,1
0.15,0.55,3.2195807423793563,0.18159958172358723,3.037981160655769,16.72900968064938,1
