timestamp,stiffness_anisotropy,chi_kappa,chi_tau,boundary_condition,max_curvature,max_torsion,y_tip,s_lat,cobb_angle,runtime_sec,peak_memory_mb,end_to_end_distance
2026-01-25T14:23:04.088227,1.0,0.0,0.0,fixed,1.5840640476767436,0.0,-0.0071168882460451045,0.0,0.0,3.7415,14.58,0.49743294517909453
2026-01-30T14:07:58.401779,1.0,0.0,0.0,fixed,0.6,0.1,0.1,1.5840640476767436,0.0,-0.0071168882460451045,0.0,0.0,5.0364,14.59,0.49743294517909453
2026-01-30T14:11:57.852497,0.5,0.0,0.0,fixed,0.6,0.1,0.1,1.2034118772682643,0.0,-0.001865800405503525,0.0,0.0,3.2833,14.58,0.49911995320614133
2026-01-30T14:11:59.282247,1.0,0.0,0.0,fixed,0.6,0.1,0.1,1.4300210841478465,0.0,-0.0035055627210855865,0.0,0.0,1.4283,0.08,0.4990521932194467
2026-01-30T14:12:01.391486,2.0,0.0,0.0,fixed,0.6,0.1,0.1,1.598492713599191,0.0,-0.006441208445163509,0.0,0.0,2.1079,0.08,0.49887875922303454
2026-01-30T14:12:02.761823,5.0,0.0,0.0,fixed,0.6,0.1,0.1,1.7526948059861922,0.0,-0.013815468085038907,0.0,0.0,1.369,0.07,0.4982265727252916
2026-01-30T14:12:04.170959,0.5,5.0,0.0,fixed,0.6,0.1,0.1,2.098833483989973,0.05564269862794079,-0.001864814897368758,0.007638100910220442,1.7818718109625962,1.4079,0.07,0.49866453626601787
2026-01-30T14:12:05.591799,1.0,5.0,0.0,fixed,0.6,0.1,0.1,2.100959023313713,0.11125423899628017,-0.003503071529269455,0.00764429558561714,1.7824390474884473,1.4196,0.08,0.4985964072545541
2026-01-30T14:12:06.963941,2.0,5.0,0.0,fixed,0.6,0.1,0.1,2.10946358371683,0.21554995541406974,-0.006434292928526721,0.007667465347887295,1.7847549879612856,1.3709,0.08,0.4984216055347068
2026-01-30T14:12:08.500926,5.0,5.0,0.0,fixed,0.6,0.1,0.1,2.2240871760156686,0.46713916399074495,-0.013786558494275517,0.007808951136414427,1.8004897914570859,1.5354,0.08,0.4977620507541791
2026-01-30T14:12:09.872820,0.5,10.0,0.0,fixed,0.6,0.1,0.1,4.176661996799178,0.11011071130769017,-0.0018618974336031705,0.015189390060531245,3.539946756988808,1.3707,0.07,0.4973230750354528
2026-01-30T14:12:11.210191,1.0,10.0,0.0,fixed,0.6,0.1,0.1,4.180683741692353,0.2199358004586245,-0.0034957127658432215,0.015201373579135846,3.54100962916652,1.336,0.07,0.49725389805162795
2026-01-30T14:12:12.548329,2.0,10.0,0.0,fixed,0.6,0.1,0.1,4.196917384670423,0.4251811514833181,-0.006413914800939104,0.01524597396496603,3.545369402919754,1.3369,0.08,0.49707523907762374
2026-01-30T14:12:13.925457,5.0,10.0,0.0,fixed,0.6,0.1,0.1,4.300320168277207,0.9148947070003303,-0.01370179541096292,0.015515529490924452,3.575165135494827,1.3757,0.08,0.4963952932292507
2026-01-30T14:12:15.281549,0.5,20.0,0.0,fixed,0.6,0.1,0.1,8.206565045154143,0.21154422748278973,-0.0018507096605703734,0.02976755897190495,6.917513529753233,1.3547,0.09,0.49227836994069174
2026-01-30T14:12:16.621558,1.0,20.0,0.0,fixed,0.6,0.1,0.1,8.21374599601481,0.4209706991909478,-0.00346770583319194,0.0297888340248672,6.919181027568608,1.3387,0.07,0.49220571755747555
2026-01-30T14:12:17.964968,2.0,20.0,0.0,fixed,0.6,0.1,0.1,8.242412614978942,0.8072638594828443,-0.00633706205133042,0.029866585764005613,6.926187140487315,1.3422,0.07,0.49201458502059797
2026-01-30T14:12:19.317077,5.0,20.0,0.0,fixed,0.6,0.1,0.1,8.4161792350013,1.6925458546636218,-0.01338801563210367,0.030319517053088437,6.975572520987665,1.3508,0.07,0.4912731006386304
